B.cells.naive	0.08293400708974162
B.cells.memory	-0.20858262416301504
Plasma.cells	0.6409340729019222
T.cells.CD8	0.08746648372708048
T.cells.CD4.naive	-0.05463375156161939
T.cells.CD4.memory.resting	0.1216860482715603
T.cells.CD4.memory.activated	0.41665930654421823
T.cells.follicular.helper	0.19573021660254403
T.cells.regulatory..Tregs.	-0.07392095899804614
T.cells.gamma.delta	-0.04994911271047834
NK.cells.resting	0.09189886754163493
NK.cells.activated	0.035059482794048816
Monocytes	-0.3078890055873205
Macrophages.M0	0.2694186300133267
Macrophages.M1	0.2846033873271187
Macrophages.M2	0.17705279222890646
Dendritic.cells.resting	0.02194976354747102
Dendritic.cells.activated	-0.002802462284552267
Mast.cells.resting	0.6441877173463114
Mast.cells.activated	0.2111094715754231
Eosinophils	0.18326283871616889
Neutrophils	0.7516048860943675
