	V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V30	V31	V32	V33	V34	V35	V36	V37	V38	V39	V40	V41	V42	V43	V44	V45	V46	V47	V48	V49	V50	V51	V52	V53	V54	V55	V56	V57	V58	V59	V60	V61	V62	V63	V64	V65	V66	V67	V68	V69	V70	V71	V72	V73	V74	V75	V76	V77	V78	V79	V80	V81	V82	V83	V84	V85	V86	V87	V88	V89	V90	V91	V92	V93	V94	V95	V96	V97
1	0.406659860737309	0.391157799737421	0.37168777400188	0.271121229415616	0.306758862222671	0.400456908637602	0.264457548409488	0.222347122909736	0.236240263428229	0.295066707027136	0.32117327637516	0.374421208578839	0.315828192446946	0.358507339119115	0.360871685108844	0.317332270739569	0.349030028681049	0.37223733340394	0.441402234356061	0.342184331768511	0.440744265391732	0.389886696378225	0.392502310177399	0.364398068743202	0.36835462672797	0.38164127556537	0.396379490383415	0.315811115309948	0.458365420339942	0.428954906982231	0.343289542945738	0.278122127625492	0.266006238718552	0.347616899388477	0.381773313350028	0.429830979515627	0.40323361068402	0.496029513139475	0.450674050592469	0.416527545778027	0.486081085276377	0.546519183513999	0.436114538885448	0.535030521465031	0.424305790293656	0.388792023717075	0.334945365053595	0.4170364041825	0.380581471771756	0.398345603777059	0.403919130715408	0.415224358845622	0.464871820349121	0.4587596424147	0.444800952576173	0.409081849012646	0.439929161780454	0.500371132824896	0.458231086690965	0.495669583062045	0.391918911943408	0.457214217387859	0.417103278148607	0.492024524625632	0.543612704754853	0.395518313145536	0.456448080667249	0.446368883576494	0.504961470887507	0.562226695818566	0.351579610375289	0.399626857913829	0.481699942086054	0.40958748275923	0.458346393650075	0.520449891008745	0.536999205535541	0.501074155103548	0.506825085008605	0.517330513385731	0.529459959220995	0.503434183364314	0.507204622610431	0.437886384539443	0.491815823189657	0.436908971636915	0.475283611526335	0.44803458635667	0.406824630419413	0.435940298333775	0.427699409821662	0.466154551766179	0.501720717869461	0.485574235372653	0.451998657990988	0.502493182624928	0.390837001201676
2	0.338493515428037	0.474983987317241	0.38597847072675	0.362098357282779	0.297280030760089	0.444929037789086	0.381953102804467	0.383871513683868	0.394524284049704	0.406215634823168	0.446568207829821	0.34297881649744	0.426858310834194	0.51348752334367	0.433900685458451	0.397970463190866	0.270746198614321	0.312544221682898	0.271855914835119	0.319263245160142	0.334183375186863	0.371512639139455	0.40445693833107	0.317317102306892	0.246338998015844	0.26384086933244	0.259335112011402	0.369601754259974	0.349643406453859	0.301854120714839	0.254915955572455	0.311493645399009	0.184683815980179	0.208927799398348	0.258863087334473	0.209740501302467	0.27325957338866	0.273403539913015	0.279052339221971	0.255093019127854	0.238978961516066	0.334443418569605	0.314704936725995	0.323476019197198	0.327883984594521	0.238094650881832	0.22702833985733	0.257234356159273	0.259616818861682	0.248033547655164	0.306363202615243	0.281175387576957	0.186082294842287	0.352097919550388	0.329037903152325	0.287285929905735	0.376457802988928	0.350561044858495	0.387839327653121	0.303676437895965	0.318797260662329	0.390637375018972	0.322739175424962	0.348052719214282	0.402801478227486	0.301056218676916	0.274299370041355	0.202817434782311	0.288737726589639	0.276401343464773	0.364127025267659	0.270226648158583	0.179949389232172	0.255763336267901	0.335678338202332	0.194748560845247	0.216264819369176	0.339847174528174	0.27023987795863	0.273380063582948	0.241366594466096	0.269387657857849	0.30586383566292	0.265903182135994	0.309735913627356	0.238254554018458	0.3231501778984	0.310073446587939	0.325051719817177	0.245713094663739	0.286090412618617	0.239951737045853	0.239804141515385	0.329634994798288	0.319856952463557	0.257627482253652	0.406400917951674
3	0.364265539739832	0.298009069723619	0.236931018148755	0.25955116966125	0.167637020055225	0.27797544009164	0.235480391007335	0.324567890478859	0.256262874520086	0.160055649910768	0.166696667887136	0.199311679717715	0.194017724660704	0.18541590824107	0.0875207962145751	0.126717686423343	0.220471703376317	0.183378890772668	0.120799112519376	0.193613242015725	0.120161209427952	0.233939229431213	0.213572209483285	0.293107967153826	0.157018813084325	0.143737867504466	0.229656416554765	0.121105126003541	0.191686756122268	0.155093639222765	0.143018729598178	0.111801418188508	0.143234476937739	0.243273395478642	0.124838381902048	0.187282723188379	0.11160341441809	0.0797363058201243	0.106859949519381	0.141377264162666	0.173006864531528	0.140065748701925	0.200213831929352	0.149835110403791	0.0829194149522337	0.106271534019244	0.126032230131662	0.17690421746809	0.116697935582001	0.153220839424424	0.111532159162133	0.212940025460638	0.106130395258083	0.140452508322853	0.0996166245667171	0.110119120279144	0.0142155895526509	0.11027808466674	0.04130367258065	0.201257955142857	0.103226128624613	0.160248495875195	0.176711002544201	0.136985685921447	0.133304327229477	0.125468854108615	0.0624477721234056	0.161178017462342	0.148424055959365	0.142328438537877	0.0848280855028702	0.11556999668622	0.129201926998571	0.152341882326152	0.153362417034584	0.18184369784381	0.160723875231799	0.0965314876019992	0.0831129781752304	0.0480174829889358	0.128936173574971	0.139354681204063	0.0470999156800678	0.0986929272786494	0.178171890746784	0.117176215190656	0.130056655416257	0.160635320514341	0.1240530453234	0.122353214063091	0.0909205046420183	0.0711027642865413	0.170840028750312	0.240332710867643	0.068701726665621	0.142647253081385	0.185886813715628
4	0.348339652767268	0.253409433073984	0.317919349273473	0.367331078122824	0.185445478642561	0.248133247726409	0.346689533289017	0.287933436028399	0.32009976340389	0.249901465700334	0.17064937489697	0.184507903401637	0.168787682940575	0.239458515475591	0.229330694947237	0.204769404785705	0.215886379692991	0.130164563274255	0.164189152551088	0.159079937408863	0.135460998083504	0.112665586022245	0.0885199446214889	0.0721817678356899	0.149330814043681	0.0731312027298227	0.144493281333026	0.0725873064476428	0.0588291951983993	0.0629956763695624	0.0252536410945787	0.0590669615055584	0.0448003113091393	0.132399042641912	0.0786570719770289	0.160214308922762	0.0947266475998162	0.145768173745484	0.161971123480713	0.137900201139455	0.118684599437491	0.124557153453997	0.14765545712137	0.13626511900895	0.143823903415728	0.093674573235822	0.160878487427047	0.224179216526179	0.199694999706997	0.158948902861229	0.145525913200324	0.129899674651742	0.150199951889202	0.111532893553517	0.136171324072508	0.120132107562741	0.112806423300834	0.158047314171462	0.263705762319846	0.174931781982875	0.0896450233186587	0.102382156737083	0.0927242844006355	0.0983434738117308	0.0868695697880262	0.0604814350732938	0.134716292873598	0.187506004091468	0.0724903269475536	0.124763994286285	0.0349957843796631	0.0706485586755579	0.084348163606889	0.130376435872076	0.185131465476747	0.0651582027460269	0.102919010202959	0.140249678086525	0.104896650174385	0.127821300063674	0.0880968762281123	0.169648349538025	0.0560159189231181	0.131635421530029	0.143916501630861	0.0755209881827346	0.113204329101295	0.0324413222962758	0.208278587835074	0.120169605336289	0.0325903069121325	0.103346257426367	0.0809732311506942	0.111270122591547	0.0451403445172098	0.1009696196917	0.0885869572967334
5	0.351191929639971	0.318953655349419	0.3024360068708	0.315804094852202	0.19705101319294	0.237387080302265	0.155500440820717	0.25619416233424	0.275757897497574	0.251165654675412	0.257881077790631	0.187707423388762	0.27576464070218	0.277478597716245	0.239531062262232	0.200855183709826	0.199945795756541	0.319528430238948	0.318409788146345	0.304205033843533	0.192668177651343	0.262852742030028	0.277804506076311	0.353060923950442	0.182596616557222	0.40962218707192	0.264825265984351	0.257249001296676	0.175901872037537	0.253304947929051	0.322284113266915	0.382054577679691	0.274274973201765	0.223018153825915	0.275919046944412	0.345038926185243	0.284369778552	0.292445824361456	0.307547023508362	0.291147281236466	0.288940117106766	0.300436701153721	0.253839484108387	0.272048296271742	0.283842273982362	0.288262386065113	0.305537681436904	0.303170851569412	0.360095680528185	0.326622470886883	0.299444820454019	0.319367052975691	0.210592070612912	0.218278047681156	0.274578941326144	0.324642423412803	0.292489865864575	0.278631421626773	0.342947637385997	0.302751899170504	0.317988442798937	0.306800971257883	0.287748600874344	0.290460947511852	0.345717273522804	0.405060010257473	0.362811206578896	0.318646682418984	0.367906296816151	0.389481991840464	0.409456590689263	0.277976041056663	0.309030844840565	0.326550157191352	0.361422456716895	0.439139779437059	0.42946469290211	0.367451255833516	0.402974744398973	0.41583651708078	0.429470313096788	0.412617000899962	0.304814771519984	0.315537431967735	0.320180791611809	0.371348725851345	0.341519212808523	0.33610669074808	0.287446992973302	0.298965525094542	0.224931484145369	0.336888798283859	0.380536226409991	0.375995150947988	0.227457094315465	0.373049656951484	0.318897212479553
6	0.295839517952296	0.415006560619799	0.417405530255639	0.23050521092201	0.240187788325849	0.18854495902797	0.144201190926223	0.189289882079373	0.0987275046009189	0.0987106627964457	0.0787562698478503	0.121495074127392	0.113756778315295	0.125669748502304	0.0792027956030318	0.0519091897884439	0.035568170045506	0.111417086793153	0.158475245090819	0.10640040624341	0.0115416210626118	0.155583756508386	0.0133478445679315	0.0632858534191109	0.0746763999007765	0.0343066867548468	0.0213882277042708	0.0756484427404615	0.0421506739277904	0.0790799673479861	0.0380433565331213	0.00937000044182595	0.0220453189923388	0.0383555088529348	0.0178149825961838	0.0377172109179462	0.0423486461139133	0.00243071056196485	0.0202788579878624	0.0372165951302191	0.00140666761819427	0.0605102926940931	0.0907638645941408	0.0380436285919942	0.0688379673956983	0.028784067786933	0.0718490644430976	0.0989679113407239	0.0268894030265468	0.0354234076530481	0.00119503229325051	0.0218262364314561	0.0133149795916826	0.00767509079753059	0.0142678946167366	0.0146588377406616	0.0118209496437031	0.0126060663570796	0.0292148058573707	0.0397859678988616	0.0127718037111097	0.0753146454497272	0.0393978462728651	0.041637706175563	0.0432714612825952	0.0455452279245216	0.0508951330802878	0.0774576635698048	0.0535219714876144	0.0587341004746709	0.000399782562597702	0.00108288780128502	0.0413769192217093	0.0136861566335103	0.0238199560150372	0.00901343820672393	0.0613954411585589	0.00451104683367296	0.0218625964337214	0.0585465796541331	0.0178036136267123	0.0140594940575363	0.0650766233995339	0.0230732900226024	0.0436658313605022	0.00316130664344465	0.0435360277134257	0.0497193988911323	0.0308411725223127	0.0737380491699522	0.0413711457678095	0.0572506032108085	0.0101421010495587	0.0268185475628197	0.00418178368025169	0.0386889574466959	0.00556146695044852
7	0.254574640148254	0.138373842090912	0.255148384871645	0.170695402960281	0.134601791154679	0.136428194571331	0.111480322790114	0.156234126873309	0.167545816909643	0.149046989003251	0.107760102652097	0.149393612013373	0.172857867467951	0.171808675826869	0.0948364519901315	0.0265290001214203	0.0402483515445419	0.0782864145933646	0.0650214874232951	0.0216773602135426	0.0311564679710374	0.0513040192181984	0.0545920560302345	0.081269435301174	0.0619663770910685	0.0777513281326981	0.0394598001575867	0.0808529910728758	0.129658500332581	0.0479934556759679	0.0472480884704278	0.0193599177049956	0.0692583229893974	0.0288783741221644	0.00447859077449425	0.00767805111906119	0.0470867199226353	0.0136384209810939	0.0582298362304214	0.146777670050487	0.14505190711996	0.0974697452964293	0.125031265057777	0.127164390007618	0.1792295761361	0.0634229782418545	0.132683028647682	0.0680257262750052	0.127121497548385	0.0773305505063004	0.101570153634825	0.114672145878049	0.0469088223423581	0.0460493808059151	0.0884834556364927	0.00571695827760981	0.0617824487367904	0.01771515029585	0.0783432689785268	0.0351323599235014	0.161293703619483	0.0879278465819686	0.0754086176771693	0.0515003297193645	0.148772089361682	0.0768152565229231	0.123661427020798	0.116817228343488	0.108687904128683	0.062727443471044	0.139173498316954	0.136506035137537	0.0416933529604353	0.0508243309055198	0.0725288624406634	0.0130406550858903	0.0710885051042358	0.0449781554446224	0.0571094188879285	0.0692980295943749	0.0763838178850599	0.0491132734987442	0.0632807040281538	0.116986233934275	0.110329651523635	0.0564524931143155	0.0838218344111377	0.0674412676193612	0.0517274056241087	0.0158818989091885	0.0404635182021437	0.0305670245441638	0.00810471650777896	0.0242617729481871	0.0824898637298074	0.0131960332602442	0.0811601551543274
8	0.449916727414963	0.438480602945297	0.433397421949676	0.30689216432527	0.230172301096733	0.222640928736717	0.0991907290056211	0.233001773406914	0.249574942401926	0.266051401470968	0.267472252221313	0.255946036722609	0.239325377783802	0.244912581857148	0.16607109583481	0.278866067296175	0.193508424295018	0.168911420220081	0.252010577130575	0.220230581491317	0.290335019363435	0.29883352069662	0.182052785048729	0.286656459060128	0.218099984681043	0.228276842622722	0.240799176287967	0.238012610063336	0.193242642698031	0.248780363663438	0.129534335171053	0.140400105352748	0.193160506074949	0.179586522238396	0.217232527824967	0.111169713514635	0.201411158172881	0.214467489707211	0.235853387777412	0.190368626363192	0.195834110802797	0.211964101109238	0.303919234494582	0.214154645880957	0.261155223846721	0.202476484393518	0.264302244661053	0.218924235558181	0.168254130610518	0.214449030686032	0.161222044847272	0.194786212204717	0.276630088477123	0.220359761620444	0.293443150650036	0.227238280430111	0.169266326001135	0.158288466013001	0.0714434227276117	0.149751968243871	0.164720907994543	0.317785352871667	0.258078365092819	0.168157065945091	0.293500702341704	0.239075876888263	0.229856463437609	0.214453573976801	0.315713949584219	0.186551388061166	0.175428109058426	0.252143912525841	0.264890042631917	0.266360215684911	0.214622427263379	0.286391060739636	0.18881555698417	0.232667606220649	0.258244956702525	0.20841904684343	0.149533249344579	0.248216173422804	0.225223745679428	0.242295532581221	0.195245622991275	0.24737296871541	0.257067927193919	0.186036716242453	0.213619441451454	0.229073456991124	0.254903473069207	0.280902020043322	0.308412621206041	0.285343256141335	0.268858644112627	0.207672436106934	0.171551401229602
9	0.211970999796354	0.292310401560529	0.326943809320035	0.387959112021843	0.316075832680909	0.223086293118824	0.173840364797016	0.100136177474463	0.163284015448758	0.0899978512046049	0.13398463494103	0.119371563170993	0.12362064783472	0.0861472634570681	0.144450950419918	0.0965778032962506	0.052143459724357	0.000513162545249753	0.0377619241004005	0.011438056966496	0.00405803078275298	0.0396594963513492	0.0062606757749121	0.0908968263318111	0.0598620846540289	0.0452260695754592	0.0926380956315294	0.0385245652974106	0.0604658601543957	0.0074232122098686	0.0677455034961484	0.0612390137939906	0.0551347907832037	0.019074366407136	0.0221912684589355	0.0706169409532466	0.0412291360056355	0.000837966807744006	0.016965782665161	0.0332775667826091	0.0557593322965697	0.179268148894337	0.174659624295521	0.111379303632252	0.040148501007628	0.0522541410451451	0.0788804843199434	0.0309822874245673	0.0112763396115975	0.0346178647805948	0.00467316282150881	0.0659095927621235	0.0160395894649291	0.060531088994516	0.0580975952173816	0.0377907516718804	0.069525791414094	0.012546318222457	0.0318871435189223	0.10182145027179	0.150999763844328	0.0666539232964798	0.063195493985842	0.00240688976408007	0.0235400302001128	0.0421601933827458	0.00283078126766118	0.0170629302698437	0.059903238962674	0.0533804655490804	0.0545454648019413	0.00897689221622359	0.0917451986770141	0.0694436782968235	0.0612987612367575	0.106964599695317	0.050247750646726	0.00250997871354446	0.0205511034739719	0.0115789638435123	0.00444283011048935	0.0283981222380731	0.0159403353566343	0.0719173328995744	0.0112996181563633	0.0309201180787915	0.0409905030523316	0.130180637526307	0.0294141722010862	0.0649531213118185	0.020973094960669	0.00749985227991166	0.0322291745367469	0.0118945024400266	0.0141690127387168	0.105009619587783	0.0410200942276304
10	0.205784458588475	0.16842351178554	0.155815264147956	0.219169193318719	0.153245354311516	0.0696708830619504	0.0378347242185814	0.0207274664912695	0.0687020391194777	0.00821502842683222	0.0304671188706738	0.0752294224412556	0.0226288468956264	0.0424344437922876	0.0510266836249162	0.0087165757972263	0.113233715141156	0.0639165149949468	0.129482791758051	0.119739502265259	0.058539737525323	0.0538457287102747	0.0842568708406179	0.0179786767932776	0.0924047189235513	0.0263796278382954	0.0910842826617545	0.0419300800605263	0.0534793561352511	0.0633705997977717	0.0228801957326807	0.00721116025092092	0.0171065261310669	0.0859434361540297	0.0617969931860659	0.0728928373589186	0.0195040031478277	0.202337793451401	0.0500144661845994	0.0443790070980502	0.123725924918023	0.182064318411186	0.236373327089745	0.178453822875753	0.149760060424741	0.156495557685634	0.106286072501388	0.116712882877994	0.0849712567413422	0.153279160404431	0.108353406038147	0.138298255843473	0.16958475789787	0.107048210736989	0.143864341120482	0.164631895245612	0.114195622350295	0.0696653502166567	0.114224177321332	0.115589992010566	0.154700761564192	0.0401559288137179	0.119523210066009	0.0928844190929089	0.222598525412529	0.132999960561534	0.0627734388596157	0.157696318593165	0.143346656232816	0.16887317122143	0.0532564225671077	0.12269294607179	0.126375610734758	0.0979305641082779	0.116537853451353	0.0994307131630515	0.10232677914246	0.124517635227159	0.179571289832061	0.146759776374183	0.126533549708292	0.114700591362592	0.175788494651453	0.0619568556875609	0.190813219204095	0.141570917236837	0.108966756714422	0.0826672171295431	0.102375134410104	0.116609902906142	0.103568351015454	0.190480805693515	0.20243624664653	0.22968612646243	0.121154833034956	0.153583924715302	0.129214792360671
